Year,ISO_Code,Countries,Economic.Freedom.Summary.Index,Size.of.Government,Legal.System...Property.Rights,Sound.Money,Freedom.to.trade.internationally,Regulation
2012,HKG,Hong Kong,8.98,9.39,7.96,9.19,9.36,9.02
2012,HND,Honduras,7.21,8.81,3.62,9.39,7.5,6.74
2012,HRV,Croatia,6.94,4.84,5.68,9.56,7.65,6.98
2012,HTI,Haiti,6.46,8.58,2.36,7.12,7.04,7.21
2012,HUN,Hungary,7.3,5.72,6.14,9.52,7.63,7.5
2012,IDN,Indonesia,6.89,7.72,4.66,8.91,6.81,6.38
2012,IND,India,6.59,7.69,5.6,6.73,6.17,6.75
2012,IRL,Ireland,7.9,5.61,7.93,9.67,8.65,7.64
2012,IRN,Iran,5.28,7.21,5.55,6.38,2.58,4.7
2012,ISL,Iceland,6.83,5.07,8.17,6.7,6.77,7.47
2012,ISR,Israel,7.34,6.48,6.06,9.39,7.86,6.91
2012,ITA,Italy,7.18,5.4,5.93,9.66,7.61,7.28
2012,JAM,Jamaica,7.18,7.62,4.9,8.61,7.27,7.51
2012,JOR,Jordan,7.86,7.91,6.54,9.22,7.9,7.72
2012,JPN,Japan,7.6,5.77,7.47,9.84,7.39,7.53
2012,KAZ,Kazakhstan,7.11,7.47,6.21,8.46,5.49,7.92
2012,KEN,Kenya,7.14,7.8,4.91,8.78,6.66,7.57
2012,KGZ,Kyrgyz Republic,6.58,6.96,4.54,8.36,6.5,6.55
2012,KHM,Cambodia,6.96,7.85,4.56,9.26,7.09,6.04
2012,KOR,"Korea, South",7.4,6.56,6.44,9.55,7.55,6.91
2012,KWT,Kuwait,7.24,6.25,7.0,7.89,7.31,7.73
2012,LAO,Laos,NA,NA,NA,NA,NA,NA
2012,LBN,Lebanon,7.13,8.61,4.36,9.37,7.06,6.25
2012,LBR,Liberia,NA,NA,NA,NA,NA,NA
2012,LBY,Libya,NA,NA,NA,NA,NA,NA
2012,LKA,Sri Lanka,6.63,7.95,5.15,6.49,6.89,6.69
2012,LSO,Lesotho,6.25,4.91,4.78,7.92,6.14,7.5
2012,LTU,Lithuania,7.46,7.11,6.39,8.88,7.6,7.33
2012,LUX,Luxembourg,7.4,4.03,8.21,9.26,8.13,7.38
2012,LVA,Latvia,7.33,5.6,6.46,8.96,8.06,7.56
2012,MAR,Morocco,6.44,5.92,6.0,7.14,7.13,6.03
2012,MDA,Moldova,6.67,6.48,5.31,7.74,6.81,7.01
2012,MDG,Madagascar,6.53,9.05,3.21,8.04,6.04,6.29
2012,MEX,Mexico,6.75,7.1,4.46,8.1,7.02,7.05
2012,MKD,Macedonia,7.21,6.72,5.35,8.18,7.68,8.09
2012,MLI,Mali,5.83,5.79,3.94,6.37,6.36,6.71
2012,MLT,Malta,7.62,5.76,7.19,9.47,8.1,7.6
2012,MMR,Myanmar,5.15,5.49,3.27,6.46,5.58,4.93
2012,MNE,Montenegro,7.24,6.9,5.94,8.03,7.73,7.62
2012,MNG,Mongolia,6.99,7.29,5.74,7.6,6.9,7.42
2012,MOZ,Mozambique,5.99,6.58,4.11,6.35,6.61,6.32
2012,MRT,Mauritania,5.69,4.24,4.46,6.85,6.2,6.68
2012,MUS,Mauritius,8.09,7.95,6.56,9.43,8.4,8.1
2012,MWI,Malawi,6.02,5.39,5.03,6.6,6.36,6.73
2012,MYS,Malaysia,7.0,5.96,6.79,6.5,7.6,8.17
2012,NAM,Namibia,6.64,6.0,6.2,6.67,6.73,7.58
2012,NER,Niger,5.7,6.96,4.01,6.58,4.44,6.51
2012,NGA,Nigeria,6.28,6.72,3.39,7.46,6.68,7.15
2012,NIC,Nicaragua,7.44,8.62,4.94,8.49,7.78,7.38
2012,NLD,Netherlands,7.46,3.59,8.15,9.52,8.47,7.56
2012,NOR,Norway,7.52,5.06,8.59,9.44,7.37,7.14
2012,NPL,Nepal,6.23,7.39,4.22,6.4,6.4,6.74
2012,NZL,New Zealand,8.24,5.62,8.76,9.62,8.51,8.66
2012,OMN,Oman,7.3,4.61,7.62,7.56,8.27,8.44
2012,PAK,Pakistan,6.26,8.42,4.1,6.02,6.37,6.42
2012,PAN,Panama,7.33,7.37,5.32,8.88,8.22,6.87
2012,PER,Peru,7.53,7.59,4.84,9.32,8.47,7.44
2012,PHL,Philippines,6.9,8.78,4.84,6.92,6.69,7.27
2012,PNG,Pap. New Guinea,6.99,7.33,4.73,7.56,7.02,8.32
2012,POL,Poland,7.3,5.79,6.36,9.55,7.35,7.47
2012,PRT,Portugal,7.25,5.17,6.89,9.72,7.89,6.59
2012,PRY,Paraguay,6.91,8.31,3.58,9.11,7.06,6.51
2012,QAT,Qatar,7.75,6.54,8.01,7.94,7.79,8.46
2012,ROU,Romania,7.41,6.65,5.56,9.38,7.74,7.72
2012,RUS,Russia,6.65,6.5,5.27,8.63,6.05,6.8
2012,RWA,Rwanda,7.3,5.47,6.98,8.9,7.12,8.04
2012,SAU,Saudi Arabia,6.84,5.0,7.35,7.7,6.11,8.05
2012,SEN,Senegal,6.01,5.58,4.44,7.03,7.05,5.97
2012,SGP,Singapore,8.54,7.92,8.35,9.03,8.86,8.52
2012,SLE,Sierra Leone,6.38,7.33,4.32,7.14,6.87,6.26
2012,SLV,El Salvador,7.19,8.42,4.02,9.31,7.17,7.01
2012,SRB,Serbia,6.65,6.74,4.91,7.87,7.17,6.55
2012,SUR,Suriname,6.81,6.41,4.65,9.17,6.67,7.16
2012,SVK,Slovak Rep,7.33,6.42,5.63,9.57,7.87,7.16
2012,SVN,Slovenia,6.56,4.61,6.12,8.25,7.36,6.48
2012,SWE,Sweden,7.41,3.4,8.16,9.72,7.87,7.91
2012,SWZ,Swaziland,6.61,6.7,4.91,7.65,6.21,7.57
2012,SYC,Seychelles,NA,NA,NA,NA,NA,NA
2012,SYR,Syria,5.66,6.02,5.52,6.47,4.62,5.65
2012,TCD,Chad,4.85,5.51,2.72,5.6,4.99,5.41
2012,TGO,Togo,5.22,5.98,2.67,6.77,6.08,4.6
2012,THA,Thailand,6.56,7.06,5.14,6.94,6.9,6.75
2012,TJK,Tajikistan,6.66,6.79,5.21,8.74,6.16,6.4
2012,TLS,Timor-Leste,6.32,4.2,3.78,8.98,7.08,7.55
2012,TTO,Trinidad & Tob.,6.93,7.18,4.75,7.67,7.67,7.37
2012,TUN,Tunisia,6.58,6.66,5.62,6.79,7.06,6.75
2012,TUR,Turkey,7.03,6.96,5.5,8.84,7.25,6.59
2012,TWN,Taiwan,7.64,7.11,6.94,9.42,7.72,7.01
2012,TZA,Tanzania,6.71,6.99,5.62,7.29,6.45,7.19
2012,UGA,Uganda,7.22,8.02,4.71,8.05,7.17,8.12
2012,UKR,Ukraine,6.29,6.7,4.98,6.42,6.7,6.67
2012,URY,Uruguay,7.33,7.37,5.42,9.18,7.99,6.68
2012,USA,United States,7.82,6.96,7.02,9.32,7.7,8.09
2012,VEN,Venezuela,3.88,4.88,2.2,4.73,3.25,4.36
2012,VNM,Vietnam,6.42,7.65,5.44,5.97,6.41,6.63
2012,YEM,"Yemen, Rep.",6.46,7.14,3.83,7.74,6.82,6.76
2012,ZAF,South Africa,6.77,5.54,5.92,8.1,7.2,7.1
2012,ZMB,Zambia,7.13,6.93,5.79,8.97,6.99,6.98
2012,ZWE,Zimbabwe,5.06,6.82,4.09,5.38,5.13,3.9
2011,AGO,Angola,5.13,4.5,3.65,5.67,6.21,5.64
2011,ALB,Albania,7.25,7.72,4.97,9.78,7.12,6.69
2011,ARE,Unit. Arab Em.,8.06,7.81,7.51,8.62,8.12,8.25
2011,ARG,Argentina,5.67,5.57,4.25,7.07,5.71,5.74
2011,ARM,Armenia,7.71,8.73,5.82,9.15,7.39,7.46
2011,AUS,Australia,7.93,6.7,8.01,9.41,7.66,7.85
2011,AUT,Austria,7.57,5.26,8.0,9.59,7.84,7.17
2011,AZE,Azerbaijan,6.19,4.96,6.05,6.45,6.54,6.93
2011,BDI,Burundi,5.3,3.81,3.06,7.16,5.47,7.02
2011,BEL,Belgium,7.31,3.93,7.1,9.67,8.13,7.71
2011,BEN,Benin,6.05,6.21,4.47,6.89,5.85,6.84
2011,BFA,Burkina Faso,5.95,5.05,4.26,6.86,5.98,7.63
2011,BGD,Bangladesh,6.41,9.07,3.56,6.49,6.05,6.9
2011,BGR,Bulgaria,7.38,7.14,5.03,9.32,7.59,7.84
2011,BHR,Bahrain,7.76,6.84,6.81,8.55,7.89,8.71
2011,BHS,Bahamas,7.4,8.15,6.61,7.11,6.32,8.81
2011,BIH,Bosnia and Herzegovina,6.73,5.29,5.24,8.09,7.53,7.5
2011,BLZ,Belize,6.6,7.04,4.35,7.13,6.39,8.08
2011,BOL,Bolivia,6.39,6.3,4.32,8.49,6.96,5.87
2011,BRA,Brazil,6.58,7.37,5.28,8.2,7.11,4.93
2011,BRB,Barbados,6.82,6.71,6.66,6.41,7.58,6.74
2011,BRN,Brunei Darussalam,7.03,5.0,6.55,8.18,7.72,7.7
2011,BTN,Bhutan,NA,NA,NA,NA,NA,NA
2011,BWA,Botswana,7.23,6.23,6.7,8.43,7.0,7.79
2011,CAF,Central Afr. Rep.,5.32,6.99,2.61,6.76,4.69,5.55
2011,CAN,Canada,7.87,6.2,8.12,9.12,7.62,8.27
2011,CHE,Switzerland,8.23,7.75,8.56,9.33,7.22,8.26
2011,CHL,Chile,7.94,8.0,7.16,8.88,8.16,7.48
2011,CHN,China,6.32,4.99,6.04,7.9,6.59,6.09
2011,CIV,Cote d'Ivoire,5.86,6.94,3.11,6.51,6.36,6.39
2011,CMR,Cameroon,6.33,7.98,3.88,6.78,6.14,6.87
2011,COD,"Congo, Dem. R.",5.43,5.79,2.67,7.8,5.17,5.73
2011,COG,"Congo, Rep. Of",4.57,4.69,2.6,4.59,5.06,5.89
2011,COL,Colombia,6.6,6.2,4.24,8.15,7.27,7.13
2011,CPV,Cape Verde,6.54,6.35,6.05,6.85,6.58,6.89
2011,CRI,Costa Rica,7.61,7.83,6.08,9.35,8.2,6.57
2011,CYP,Cyprus,7.69,7.0,6.77,9.5,8.11,7.06
2011,CZE,Czech Rep.,7.23,5.25,6.18,9.48,7.72,7.5
2011,DEU,Germany,7.6,5.49,7.99,9.56,7.87,7.07
2011,DNK,Denmark,7.64,4.03,8.16,9.67,8.29,8.05
2011,DOM,Dominican Rep.,7.19,7.98,4.22,9.31,7.67,6.78
2011,DZA,Algeria,5.2,3.71,4.02,7.12,5.69,5.47
2011,ECU,Ecuador,5.84,5.43,3.98,6.5,6.99,6.29
2011,EGY,Egypt,6.33,6.52,4.55,9.07,6.24,5.28
2011,ESP,Spain,7.4,5.65,6.85,9.68,7.81,7.01
2011,EST,Estonia,7.68,6.09,7.26,8.94,8.31,7.79
2011,ETH,Ethiopia,5.21,5.94,5.42,3.29,5.08,6.34
2011,FIN,Finland,7.8,4.52,8.91,9.48,8.45,7.67
2011,FJI,Fiji,7.15,7.94,5.88,6.47,6.51,8.97
2011,FRA,France,7.29,4.44,7.26,9.63,7.99,7.12
2011,GAB,Gabon,5.58,4.94,4.6,5.42,6.14,6.8
2011,GBR,United Kingdom,7.81,5.23,7.97,9.56,8.68,7.6
2011,GEO,Georgia,7.62,6.76,5.68,9.03,8.5,8.12
2011,GHA,Ghana,6.77,7.28,5.51,7.15,6.79,7.11
2011,GIN,Guinea,NA,NA,NA,NA,NA,NA
2011,GMB,"Gambia, The",7.07,6.24,5.83,8.11,7.53,7.66
2011,GNB,Guinea-Bissau,5.74,6.62,2.84,6.09,6.18,7.0
2011,GRC,Greece,6.68,5.4,5.34,9.6,7.55,5.51
2011,GTM,Guatemala,7.33,8.5,4.13,9.3,8.16,6.57
2011,GUY,Guyana,6.35,4.86,4.43,7.8,7.01,7.63
2011,HKG,Hong Kong,8.91,8.93,8.05,9.21,9.36,9.01
2011,HND,Honduras,7.33,8.78,4.08,9.3,7.61,6.87
2011,HRV,Croatia,6.91,4.78,5.65,9.51,7.56,7.03
2011,HTI,Haiti,6.62,8.68,2.15,8.01,6.88,7.37
2011,HUN,Hungary,7.36,5.64,6.18,9.61,7.72,7.63
2011,IDN,Indonesia,6.91,7.79,4.59,9.08,6.78,6.31
2011,IND,India,6.6,7.53,5.68,6.67,6.26,6.84
2011,IRL,Ireland,7.75,5.21,7.92,9.59,8.74,7.32
2011,IRN,Iran,5.94,6.83,5.85,7.48,5.09,4.44
2011,ISL,Iceland,6.76,4.98,8.24,6.77,6.57,7.25
2011,ISR,Israel,7.32,6.37,6.23,9.08,7.95,6.96
2011,ITA,Italy,7.18,5.3,5.91,9.66,7.74,7.29
2011,JAM,Jamaica,7.03,7.7,4.95,8.18,7.25,7.07
2011,JOR,Jordan,7.77,7.38,6.47,9.1,7.9,7.98
2011,JPN,Japan,7.44,5.26,7.43,9.88,7.11,7.5
2011,KAZ,Kazakhstan,6.98,7.81,6.02,8.17,5.36,7.55
2011,KEN,Kenya,6.98,7.76,4.69,8.38,6.72,7.34
2011,KGZ,Kyrgyz Republic,6.66,7.67,4.45,7.91,6.41,6.87
2011,KHM,Cambodia,7.0,7.88,4.76,9.25,7.03,6.07
2011,KOR,"Korea, South",7.48,6.84,6.64,9.47,7.6,6.86
2011,KWT,Kuwait,7.21,6.33,7.01,7.94,7.46,7.32
2011,LAO,Laos,NA,NA,NA,NA,NA,NA
2011,LBN,Lebanon,7.32,9.13,4.7,9.41,7.04,6.33
2011,LBR,Liberia,NA,NA,NA,NA,NA,NA
2011,LBY,Libya,NA,NA,NA,NA,NA,NA
2011,LKA,Sri Lanka,6.65,7.84,5.34,6.46,6.93,6.7
2011,LSO,Lesotho,6.26,5.0,4.54,8.02,6.35,7.35
2011,LTU,Lithuania,7.45,6.97,6.49,9.25,7.68,6.84
2011,LUX,Luxembourg,7.43,3.94,8.25,9.37,8.24,7.34
2011,LVA,Latvia,7.24,5.49,6.45,8.98,8.04,7.24
2011,MAR,Morocco,6.56,6.56,6.03,7.17,6.94,6.11
2011,MDA,Moldova,6.72,6.72,5.5,7.55,6.84,7.01
2011,MDG,Madagascar,6.24,8.27,3.0,7.89,5.93,6.12
2011,MEX,Mexico,6.72,7.02,4.63,8.12,7.03,6.8
2011,MKD,Macedonia,7.09,6.33,5.36,8.12,7.56,8.08
2011,MLI,Mali,5.91,5.58,4.44,6.61,6.4,6.51
2011,MLT,Malta,7.65,5.83,7.18,9.5,8.2,7.53
2011,MMR,Myanmar,4.24,5.67,3.34,5.94,1.78,4.48
2011,MNE,Montenegro,7.13,6.38,6.27,7.69,7.76,7.57
2011,MNG,Mongolia,7.12,7.38,5.8,7.8,6.92,7.71
2011,MOZ,Mozambique,5.82,6.22,4.2,6.13,6.48,6.07
2011,MRT,Mauritania,5.64,3.61,4.66,6.76,6.43,6.73
2011,MUS,Mauritius,8.0,7.92,6.37,9.22,8.37,8.11
2011,MWI,Malawi,6.37,5.8,5.18,7.35,6.65,6.87
2011,MYS,Malaysia,7.03,6.01,6.94,6.5,7.62,8.06
2011,NAM,Namibia,6.39,5.6,6.36,6.26,6.66,7.09
2011,NER,Niger,6.01,8.45,4.25,6.67,4.37,6.29
2011,NGA,Nigeria,6.39,6.76,4.0,7.2,6.55,7.41
2011,NIC,Nicaragua,7.37,8.58,4.8,8.49,7.78,7.19
2011,NLD,Netherlands,7.51,3.64,8.27,9.54,8.56,7.52
2011,NOR,Norway,7.5,5.07,8.61,9.37,7.3,7.13
2011,NPL,Nepal,6.23,7.56,4.17,6.34,6.35,6.72
2011,NZL,New Zealand,8.15,5.53,8.79,9.56,8.66,8.19
2011,OMN,Oman,7.17,4.63,7.5,7.59,8.1,8.04
2011,PAK,Pakistan,6.34,8.5,4.22,6.23,6.3,6.47
2011,PAN,Panama,7.12,6.53,5.23,8.74,8.23,6.89
2011,PER,Peru,7.59,7.56,4.91,9.44,8.56,7.46
2011,PHL,Philippines,7.35,8.84,4.64,9.28,6.74,7.23
2011,PNG,Pap. New Guinea,7.0,7.49,4.88,7.25,7.02,8.33
2011,POL,Poland,7.22,5.46,6.44,9.53,7.34,7.31
2011,PRT,Portugal,7.22,5.08,6.78,9.69,8.02,6.52
2011,PRY,Paraguay,6.81,7.94,3.67,8.87,7.21,6.37
2011,QAT,Qatar,7.47,6.45,7.86,8.08,7.77,7.19
2011,ROU,Romania,7.33,6.49,5.57,9.35,7.79,7.43
2011,RUS,Russia,6.58,6.78,5.35,8.55,5.88,6.33
2011,RWA,Rwanda,7.45,6.12,6.79,9.03,7.1,8.23
2011,SAU,Saudi Arabia,7.09,5.06,7.55,7.76,7.26,7.83
2011,SEN,Senegal,5.99,5.66,4.39,7.01,6.95,5.94
2011,SGP,Singapore,8.66,8.16,8.38,8.88,9.34,8.55
2011,SLE,Sierra Leone,6.28,7.64,4.23,6.86,6.64,5.99
2011,SLV,El Salvador,7.15,8.41,3.88,9.13,7.33,6.97
2011,SRB,Serbia,6.73,6.88,4.95,7.87,7.15,6.82
2011,SUR,Suriname,6.51,6.21,4.27,8.45,6.64,6.96
2011,SVK,Slovak Rep,7.43,6.43,5.81,9.57,8.0,7.31
2011,SVN,Slovenia,6.57,4.49,6.22,8.29,7.47,6.36
2011,SWE,Sweden,7.5,3.75,8.23,9.63,8.0,7.87
2011,SWZ,Swaziland,6.8,7.04,4.8,7.84,6.55,7.78
2011,SYC,Seychelles,NA,NA,NA,NA,NA,NA
2011,SYR,Syria,6.55,6.01,5.55,8.6,6.47,6.1
2011,TCD,Chad,5.07,5.9,2.85,6.11,5.04,5.44
2011,TGO,Togo,5.45,6.2,2.46,6.58,6.06,5.93
2011,THA,Thailand,6.58,7.02,5.14,7.04,6.88,6.8
2011,TJK,Tajikistan,6.45,6.42,5.43,7.88,5.96,6.54
2011,TLS,Timor-Leste,6.4,4.5,3.75,8.85,7.34,7.57
2011,TTO,Trinidad & Tob.,6.97,7.11,4.72,8.2,7.63,7.2
2011,TUN,Tunisia,6.58,6.42,5.9,6.8,6.75,7.04
2011,TUR,Turkey,7.07,7.07,5.53,8.98,7.24,6.51
2011,TWN,Taiwan,7.67,7.16,7.03,9.55,7.69,6.91
2011,TZA,Tanzania,6.84,7.1,5.73,7.42,6.58,7.35
2011,UGA,Uganda,7.14,7.44,4.96,8.08,7.13,8.08
2011,UKR,Ukraine,6.19,6.83,5.14,6.04,6.55,6.41
2011,URY,Uruguay,7.37,7.34,5.57,9.09,8.08,6.75
2011,USA,United States,7.7,6.58,6.96,9.31,7.71,7.93
2011,VEN,Venezuela,3.96,4.61,2.46,4.71,3.42,4.57
2011,VNM,Vietnam,6.26,7.03,5.66,5.69,6.27,6.64
2011,YEM,"Yemen, Rep.",6.39,7.13,4.04,7.74,6.92,6.1
2011,ZAF,South Africa,6.8,5.57,5.88,8.26,7.17,7.12
2011,ZMB,Zambia,7.11,6.9,5.9,8.95,6.96,6.86
2011,ZWE,Zimbabwe,4.99,6.95,4.02,4.11,5.37,4.52
2010,AGO,Angola,5.26,4.84,3.74,5.57,6.19,5.96
2010,ALB,Albania,7.37,7.74,5.36,9.73,7.25,6.76
2010,ARE,Unit. Arab Em.,7.91,7.94,7.27,8.32,8.1,7.93
2010,ARG,Argentina,5.74,5.99,4.31,6.59,6.13,5.67
2010,ARM,Armenia,7.55,8.19,5.56,9.18,7.61,7.22
2010,AUS,Australia,7.94,6.67,8.09,9.47,7.52,7.96
2010,AUT,Austria,7.54,4.9,8.08,9.64,7.91,7.19
2010,AZE,Azerbaijan,6.01,4.34,5.97,6.25,6.48,6.99
2010,BDI,Burundi,5.26,4.41,2.98,7.01,4.94,6.96
2010,BEL,Belgium,7.34,3.99,7.08,9.69,8.19,7.76
2010,BEN,Benin,6.1,6.23,4.52,6.8,6.1,6.84
2010,BFA,Burkina Faso,5.93,4.82,4.33,6.87,6.06,7.59
2010,BGD,Bangladesh,6.43,9.09,3.61,6.48,6.04,6.94
2010,BGR,Bulgaria,7.32,6.46,4.99,9.51,7.94,7.69
2010,BHR,Bahrain,7.75,7.04,7.0,8.39,7.98,8.33
2010,BHS,Bahamas,7.46,8.13,6.57,7.3,6.35,8.93
2010,BIH,Bosnia and Herzegovina,6.66,5.53,4.57,8.27,7.56,7.35
2010,BLZ,Belize,6.47,6.32,4.36,7.23,6.36,8.09
2010,BOL,Bolivia,6.42,6.31,4.09,8.7,7.0,6.01
2010,BRA,Brazil,6.54,7.35,5.16,7.97,7.15,5.06
2010,BRB,Barbados,6.83,6.7,7.79,6.58,6.8,6.3
2010,BRN,Brunei Darussalam,7.17,5.0,6.52,8.31,7.73,8.32
2010,BTN,Bhutan,NA,NA,NA,NA,NA,NA
2010,BWA,Botswana,7.03,5.55,6.81,8.27,7.06,7.48
2010,CAF,Central Afr. Rep.,5.21,6.49,2.34,6.95,4.66,5.6
2010,CAN,Canada,7.94,5.92,8.16,9.46,7.84,8.31
2010,CHE,Switzerland,8.24,7.71,8.55,9.39,7.37,8.18
2010,CHL,Chile,7.91,7.91,7.17,8.94,8.25,7.3
2010,CHN,China,6.26,4.48,6.25,7.89,6.68,6.01
2010,CIV,Cote d'Ivoire,5.81,6.6,2.95,6.56,6.35,6.61
2010,CMR,Cameroon,6.31,7.97,4.0,6.74,6.16,6.7
2010,COD,"Congo, Dem. R.",5.46,5.33,3.06,7.89,5.17,5.87
2010,COG,"Congo, Rep. Of",4.77,5.25,2.78,4.69,5.05,6.08
2010,COL,Colombia,6.53,6.16,4.36,8.2,6.94,6.96
2010,CPV,Cape Verde,6.39,5.42,6.02,7.16,6.55,6.82
2010,CRI,Costa Rica,7.31,7.85,6.11,8.0,8.15,6.46
2010,CYP,Cyprus,7.75,7.2,6.88,9.44,8.16,7.09
2010,CZE,Czech Rep.,7.19,5.21,6.16,9.45,7.79,7.35
2010,DEU,Germany,7.5,5.46,7.97,9.59,7.89,6.6
2010,DNK,Denmark,7.7,3.73,8.67,9.6,8.38,8.15
2010,DOM,Dominican Rep.,7.17,7.93,4.22,9.24,7.72,6.72
2010,DZA,Algeria,5.22,3.38,4.44,7.17,5.79,5.33
2010,ECU,Ecuador,5.83,5.63,3.97,6.38,6.87,6.3
2010,EGY,Egypt,6.51,6.58,5.24,8.81,6.32,5.61
2010,ESP,Spain,7.28,5.4,6.76,9.67,7.87,6.67
2010,EST,Estonia,7.75,5.94,7.29,9.43,8.41,7.69
2010,ETH,Ethiopia,5.65,5.87,5.44,5.39,5.21,6.32
2010,FIN,Finland,7.72,4.48,8.85,9.62,8.13,7.54
2010,FJI,Fiji,6.99,7.51,5.77,6.67,6.62,8.41
2010,FRA,France,7.38,4.66,7.43,9.67,8.09,7.04
2010,GAB,Gabon,5.71,5.02,4.35,5.65,6.05,7.49
2010,GBR,United Kingdom,7.79,5.18,7.97,9.58,8.78,7.45
2010,GEO,Georgia,7.48,6.59,5.71,8.8,8.48,7.81
2010,GHA,Ghana,6.75,7.3,5.58,7.13,6.95,6.82
2010,GIN,Guinea,NA,NA,NA,NA,NA,NA
2010,GMB,"Gambia, The",7.28,7.43,5.8,7.92,7.5,7.73
2010,GNB,Guinea-Bissau,5.32,4.83,2.85,6.26,6.18,6.49
2010,GRC,Greece,6.8,5.72,5.51,9.67,7.57,5.51
2010,GTM,Guatemala,7.31,8.5,3.93,9.37,8.15,6.6
2010,GUY,Guyana,6.25,4.25,4.44,7.96,7.01,7.57
2010,HKG,Hong Kong,8.95,8.88,8.18,9.31,9.37,9.02
2010,HND,Honduras,7.26,8.21,4.29,9.35,7.54,6.89
2010,HRV,Croatia,6.68,4.65,5.76,8.42,7.63,6.95
2010,HTI,Haiti,6.5,8.48,2.12,8.03,6.85,7.01
2010,HUN,Hungary,7.28,4.94,6.34,9.6,7.95,7.57
2010,IDN,Indonesia,6.89,7.9,4.48,8.99,6.77,6.29
2010,IND,India,6.41,7.18,5.55,6.42,6.25,6.67
2010,IRL,Ireland,7.59,4.92,7.79,9.48,8.8,6.96
2010,IRN,Iran,6.21,6.68,5.78,8.68,5.05,4.88
2010,ISL,Iceland,6.43,4.83,8.33,5.92,6.44,6.6
2010,ISR,Israel,7.3,6.17,6.16,8.96,8.23,6.97
2010,ITA,Italy,7.15,5.23,5.95,9.66,7.83,7.06
2010,JAM,Jamaica,7.0,7.62,4.88,7.98,7.2,7.32
2010,JOR,Jordan,7.77,7.35,6.47,9.12,7.89,8.05
2010,JPN,Japan,7.53,5.3,7.52,9.89,7.37,7.57
2010,KAZ,Kazakhstan,6.96,7.84,5.66,8.24,5.57,7.46
2010,KEN,Kenya,7.03,7.75,4.56,8.74,6.85,7.25
2010,KGZ,Kyrgyz Republic,6.65,7.36,4.39,8.21,6.38,6.92
2010,KHM,Cambodia,7.1,7.88,4.61,9.26,7.29,6.43
2010,KOR,"Korea, South",7.47,6.85,6.5,9.58,7.6,6.82
2010,KWT,Kuwait,7.26,6.18,7.1,8.07,7.59,7.36
2010,LAO,Laos,NA,NA,NA,NA,NA,NA
2010,LBN,Lebanon,7.36,9.22,4.68,9.33,7.16,6.39
2010,LBR,Liberia,NA,NA,NA,NA,NA,NA
2010,LBY,Libya,NA,NA,NA,NA,NA,NA
2010,LKA,Sri Lanka,6.5,7.08,5.25,6.55,6.91,6.69
2010,LSO,Lesotho,6.13,4.85,4.48,7.84,6.18,7.28
2010,LTU,Lithuania,7.41,6.79,6.45,9.37,7.65,6.8
2010,LUX,Luxembourg,7.47,4.03,8.29,9.35,8.38,7.29
2010,LVA,Latvia,7.13,5.15,6.4,8.93,8.05,7.14
2010,MAR,Morocco,6.5,6.5,5.97,7.07,6.79,6.15
2010,MDA,Moldova,6.61,6.56,5.48,7.38,6.81,6.83
2010,MDG,Madagascar,6.45,8.81,3.1,7.85,6.08,6.4
2010,MEX,Mexico,6.71,7.18,4.57,8.07,7.0,6.72
2010,MKD,Macedonia,6.91,5.82,5.23,7.97,7.45,8.06
2010,MLI,Mali,6.01,5.77,4.49,6.86,6.46,6.44
2010,MLT,Malta,7.56,5.8,7.52,9.54,8.13,6.8
2010,MMR,Myanmar,4.18,5.8,3.19,5.73,1.78,4.39
2010,MNE,Montenegro,7.33,6.25,6.47,8.32,7.88,7.75
2010,MNG,Mongolia,6.96,7.34,5.67,7.22,6.94,7.64
2010,MOZ,Mozambique,5.55,5.19,4.23,5.86,6.51,5.96
2010,MRT,Mauritania,5.32,2.91,4.49,6.49,6.01,6.69
2010,MUS,Mauritius,7.93,7.89,6.21,9.28,8.29,8.0
2010,MWI,Malawi,6.26,6.9,5.47,5.73,6.26,6.93
2010,MYS,Malaysia,7.01,6.13,6.86,6.52,7.49,8.03
2010,NAM,Namibia,6.65,6.19,6.68,6.36,6.56,7.47
2010,NER,Niger,6.02,9.0,3.95,6.61,4.37,6.17
2010,NGA,Nigeria,6.17,6.8,3.95,6.59,6.39,7.1
2010,NIC,Nicaragua,7.24,8.3,4.53,8.29,7.82,7.26
2010,NLD,Netherlands,7.4,3.36,8.1,9.56,8.56,7.42
2010,NOR,Norway,7.41,4.8,8.65,9.32,7.29,7.0
2010,NPL,Nepal,6.29,8.34,3.85,6.26,6.43,6.59
2010,NZL,New Zealand,8.08,4.91,8.69,9.65,8.67,8.49
2010,OMN,Oman,7.28,5.19,7.58,7.29,8.05,8.27
2010,PAK,Pakistan,6.29,8.68,4.27,6.04,5.85,6.6
2010,PAN,Panama,7.21,6.82,5.06,9.13,8.29,6.77
2010,PER,Peru,7.6,7.53,5.1,9.27,8.63,7.49
2010,PHL,Philippines,7.16,8.31,4.37,9.29,6.69,7.15
2010,PNG,Pap. New Guinea,6.94,7.34,4.71,7.27,7.0,8.38
2010,POL,Poland,7.1,5.35,6.33,9.39,7.42,7.01
2010,PRT,Portugal,6.95,4.48,6.69,9.75,8.08,5.73
2010,PRY,Paraguay,6.75,7.93,3.63,8.65,7.2,6.35
2010,QAT,Qatar,7.58,6.4,7.53,7.95,7.76,8.27
